ID,Organizer,Title,text_string
p-15_new_ai_dialogue_concept_note_dco_sdaia_0.pdf,"SDAIA, DCO, and ICAIRE","Responsible, Trusted, and safe AI for prosperity:","CONCEPT NOTE First Session of the Global Dialogue on AI Governance 6–7 July 2026 I Palexpo, Geneva Responsible, Trusted, and safe AI for prosperity: From Principles to Practice Date & Time:  Tue 7 Jul, 07:30–08:15 (CEST) Venue:  Room G, Palexpo, Geneva  Organizers:  SDAIA, DCO, and ICAIRE Background and focus As governments move from shared AI principles to practical implementation, the central priority is  ensuring that AI is deployed responsibly, inclusively, and in ways that create tangible public value.  This side event will focus on how ethical AI commitments can be translated into safe, trusted, and  responsible delivery models that support national priorities, strengthen public services, and  advance sustainable, resilient, and inclusive digital prosperity. The session will be co-hosted by the Saudi Data and Artificial Intelligence Authority (SDAIA), Digital  Cooperation (DCO), and International Center for Artificial Intelligence Research and Ethics (ICAIRE),  three  entities  based  in  the  Kingdom  of  Saudi  Arabia.  Panelists  and  participants  will  share  experience in advancing national AI capabilities, trusted digital services, public-sector adoption,  and governance models that support safe, responsible, and trusted implementation.  The discussion will highlight practical approaches to responsible AI implementation, including  national AI readiness, trusted public-sector adoption, institutional governance models, and cross- border cooperation. It will also reflect the role of SDAIA in advancing national data and AI  capabilities, ICAIRE in linking ethics, research, and capacity-building, and DCO in supporting digital  cooperation to enable countries to harness AI for sustainable digital prosperity. The discussion will focus on what countries and partners can do together to make responsible AI  implementation more practical and scalable. It will contribute to the Global Dialogue on AI  Governance by offering a clear implementation perspective: ethical AI commitments must be  matched  with  institutional  readiness,  trusted  adoption,  capacity-building,  and  international  cooperation that delivers benefits for people, business, and countries.  Speakers and Format The session will be organized as a high-level panel discussion with keynote speakers, bringing  together senior representatives from DCO, SDAIA and ICAIRE, and selected governments or  international partners. Agenda Timing Section Speakers 07:30 – 07:35 Welcoming and introduction Moderator: Ms. Alaa Abdulaal, Chief of Digital  Economy Intelligence, DCO 07:35 – 07:45 Keynoted remarks by the co- hosts - H.E. Ms. Deemah AlYahya, Secretary- General, DCO  - Ms. Rehab Alarfaj, Assistant Chief Strategy  Officer, SDAIA  07:45 – 08:00 High-level Panel Moderator: Ms. Alaa Abdulaal, Chief of Digital  Economy Intelligence, DCO  - Dr. Majed Alshehri, Director, iCAIRE  - H.E. Ms. Lara El- Khateeb, Chairperson of  the Telecommunications Regulatory  Commission, Jordan  08:00 – 08:10 Interventions and Q&A - Dafna Feinholz, Chief of Bioethics and  Ethics in Science and Technology, UNESCO - Mihoko Kumamoto, Director, Division for  Prosperity, UNITAR - Annick Sakho, Country Leader, Côte  d'Ivoire & Government Affairs Director –  Africa, Oracle  Questions from the audience 08:10 – 08:15 Closing remarks Moderator: Ms. Alaa Abdulaal, Chief of Digital  Economy Intelligence, DCO    Focal Point/Contact: Name: Ms. Aljawharah Althenyan Organization: Saudi Data & AI Authority Email: aalthenyan@sdaia.gov.sa Focal Point/Contact: Name: Ms. Haneen Fares  Organization: Digital Cooperation Organization Email: hfares@dco.org Focal Point/Contact: Name: Mr. Mohamed Aljowder Organization: Digital Cooperation Organization Email: maljowder@dco.org"
p-16_ai_dialogue_concept_note_-_approaches_and_insights_from_the_worlds_fastest_ai-adopting_economies_0.pdf,Microsoft · Republic of Korea · Singapore · United Kingdom,Approaches and Insights from the World’s Fastest AI-Adopting Economies,"CONCEPT NOTE    First Session of the Global Dialogue on AI Governance  6–7 July 2026 I Palexpo, Geneva    Approaches and Insights from the World’s Fastest AI-Adopting Economies       Date & Time:  07 July 2026, 12:45–13:30 CEST    Organizers:  Microsoft · Republic of Korea · Singapore · United Kingdom  Background and focus  Microsoft's AI Diffusion Reports reveal striking differences in how quickly countries are adopting  AI. The reason for tracking adoption specifically is that history demonstrates that value is not  necessarily captured by those who build a technology, but by those who adopt and diffuse it. As  with earlier general-purpose technologies, transformation comes from spread – the access,  infrastructure, skills, and enabling policies that let firms, governments, and citizens put AI to  work.    This event turns these insights into a practical conversation.     The Republic of Korea, Singapore and the UK, among the largest and fasting growing adopters of  AI in the world, will be sharing how their national strategies and approaches have translated into  real-world uptake, with the aim of sharing best practices, lessons learned, and where common  themes critical to enabling AI adoption.    Focus  • Practical lessons from the world's fastest adopters: Hear how they turned national  ambition into everyday use – through leadership in government, investment in skills, and  the right enabling conditions – in ways you can adapt to your own context.   • A conversation about closing the gap: Explore together how the conditions that drive  adoption can be extended to more countries, so that the benefits of AI reach all economies  and the divide between them narrows rather than widens.   • Common ground for working together: Identify where national approaches align, and  where greater cooperation and interoperability could make AI safer, more trusted and  easier to adopt across borders.    • A focus on shared benefit: See how wider, well-governed adoption of AI can accelerate  progress on the Sustainable Development Goals – ensuring AI works for people  everywhere.    Speakers and Format  This Panel will feature:  Microsoft - Natasha Crampton, Chief Responsible AI Officer (Moderator)     Microsoft – Kevin White, Senior Director, Data Science at Microsoft’s AI for Good Lab  Will share the latest details and insights from Microsoft’s AI Diffusion Report covering recent  trends including accelerating adoption in Asia driven by improving AI capabilities in Asian  languages and the data behind the widening digital divide.    Republic of Korea – H.E. Ambassador Jihoon Cha, Permanent Representative to the UN  Will share how the Republic of Korea became one of the world's fastest-growing AI nations -  through bold national leadership, major investment in computing power and chips, a  comprehensive Framework Act on Artificial Intelligence that balances trust with innovation, and a  deliberate effort to bring the benefits of AI into the daily lives of all citizens.    Singapore – Timothy Chin, Assistant Chief Executive, Infocomm Media Development  Authority  Will share Singapore’s experiences with implementing its National AI Strategy focused on the  public good, strong investment in skills and computing power, trusted AI testing tools, and  government leading the way as one of the world's most consistent adopters.    United Kingdom – Joe Carroll, Head of Artificial Intelligence Unit, UK Foreign,  Commonwealth and Development Office  Will share how the UK is becoming one of the world's leading AI nations - through its AI  Opportunities Action Plan and pioneering AI Safety Institute, pairing world-class research with a  pro-innovation approach to safety, and a drive to put AI to work across public services.    Focal Point/Contact: Howie.wachtel@microsoft.com"
p-17_combined_concept_note_260630.pdf,The Kingdom of the Netherlands; Peru; African Commission on Human,“Human Rights-Based AI Governance: Building Interoperable Frameworks,"1        CONCEPT NOTE    First Session of the Global Dialogue on AI Governance  6–7 July 2026 I Palexpo, Geneva   “Human Rights-Based AI Governance: Building Interoperable Frameworks  through Transparency and Multistakeholder Participation”    Organisers: The Kingdom of the Netherlands; Peru; African Commission on Human  and Peoples’ Rights; Council of Europe; Centre for the Study of Law in Theory and  Practice, LJMU; Oxford Institute for Ethics in AI; Centre for Human Rights, University of  Pretoria, Global Centre for AI Governance    Format: Moderated multistakeholder discussion with interactive audience  participation    Background  This side event focuses on the fourth theme of the United Nations Global Dialogue on AI  Governance: ""Respecting, protecting and promoting human rights: transparency, accountability  and human oversight.""  It examines both the opportunities and risks that artificial intelligence presents for the  enjoyment and protection of human rights. The discussion will consider recent efforts to  strengthen human rights standards applicable to AI, with a particular focus on empowering  individuals and groups, especially vulnerable and marginalised communities.  The session will also explore how different regional human rights systems are responding to AI  governance, and how multistakeholder participation can be operationalised to support the  protection, promotion and fulfilment of human rights. It will consider the importance of  interoperability between governance approaches, while recognising regulatory diversity and  maintaining universal standards of human rights protection.  A central focus of the discussion will be the need to include all perspectives, including those  from underrepresented communities, so that interoperable AI governance reflects global  realities rather than a narrow set of perspectives. The session will also address the importance   2    of open data, transparency, accountability, human oversight and effective multistakeholder  mechanisms in protecting human rights in the age of AI.  Drawing on cross-continental and multistakeholder perspectives from co-organisers who have  led ground-breaking initiatives on AI and human rights, the session seeks to support the Global  Dialogue on AI Governance by identifying governance gaps, highlighting good practices, and  contributing to a human rights-centred approach to AI governance. In doing so, it also supports  the objectives of the Global Dialogue as set out in UN General Assembly Resolution  A/RES/79/325.  Moderator  o Prof Thompson Chengeta, Professor of International Law and Artificial Intelligence,  LJMU, School of Law and Justice   Opening keynote   o Hon. Willemijn Aerdts, Minister for Digital Economy and Sovereignty, The Kingdom of  the Netherlands.  Panel members  o Hon. Commissioner Solomon Dersso, Commissioner and Focal Point of the African  Commission Study on Human Rights Implications of AI in Africa, African Commission on  Human and Peoples’ Rights   o Ms Albina Ovcearenco, Head of Digital Development Unit and Secretary to the Steering  Committee on New and Emerging Digital Technologies, Council of Europe.  o Prof Yuval Shany, Hersch Lauterpacht Chair in International Law and inaugural  Accelerator Fellow at the Ethics in AI Institute, University of Oxford  o Dr Rachel Adams, CEO and Founder, Global Center on AI Governance  o Dr Sabelo Gumedze, Assistant Director, Centre for Human Rights, University of Pretoria   Closing remarks  o Ambassador Elmer Schialer Salcedo, Permanent Representative of Peru to the United  Nations"
p-18_icc-ai_dialogue_side_event_concept_note_website_1.pdf,International Chamber of Commerce · Government of Kenya · World Bank,Fostering global best practices for inclusive AI governance,"CONCEPT NOTE    First Session of the Global Dialogue on AI Governance  6–7 July 2026 I Palexpo, Geneva    Fostering global best practices for inclusive AI governance    Date & Time:  7 July 2026, 12:45-13:30 CEST     Organizers:  International Chamber of Commerce · Government of Kenya · World Bank    Background and focus    AI adoption is accelerating worldwide, but ensuring its benefits are shared across regions,  communities, and sectors remains one of the defining governance challenges of our time. This  multistakeholder panel will bring together representatives from governments, international  organisations, civil society, academia, and industry to explore how inclusive AI governance can  move from principle to implementation – and what it takes to make AI technologies more  accessible, representative, and development-oriented in practice.  The discussion will examine the foundational policy, economic, and institutional conditions  required to enable inclusive AI ecosystems, including digital infrastructure, access to data and  compute resources, skilling and capacity building, linguistic diversity, as well as forward-looking,  enabling regulatory environments. Speakers will address the growing risk that uneven AI  development and deployment could deepen existing inequalities, particularly for developing  economies and underrepresented communities, and consider strategies to ensure broader  participation across the AI value chain.  Drawing on cross-sector and regional perspectives, the session will highlight the importance of  multistakeholder cooperation, public-private partnerships, and internationally interoperable  governance approaches in enabling inclusive growth and innovation. The discussion will aim to  identify practical pathways for aligning global AI governance discussions with local development  priorities and operational realities, while supporting innovation, economic inclusion, and  sustainable development.  Speakers  Mr Andrew Wilson, Deputy Secretary General – Policy, International Chamber of Commerce (ICC)   H.E. Ambassador Philip Thigo, MBS, Special Envoy on Technology, Office of the President of the  Republic of Kenya  Ms Caroline Louveaux, Chief Privacy, AI & Data Responsibility Officer, Mastercard   Ms Jemima Pickering, Responsible AI and Public Affairs, Sage  Representative of Amazon  Representative of the GSMA  Representative of the United Kingdom Government  Representative of the World Bank  Format  The session is planned to be conversational and interactive, allowing for interactions between the  speakers and the audience. Following introductory remarks by the keynote speaker, participants  will hold a moderated roundtable discussion, inspired by initial thought starter interventions from  invited speakers.  Focal Point/Contact: meni.anastasiadou@iccwbo.org"
p-19_ai_dialogue_concept_note_-_access_now_and_global_partners_digital.docx-1.pdf,Access Now and Global Partners Digital (GPD),Artificial Insecurity: AI and Cybersecurity,"CONCEPT NOTE    First Session of the Global Dialogue on AI Governance  6–7 July 2026 I Palexpo, Geneva    Artificial Insecurity: AI and Cybersecurity       Date & Time:  7 July 2026, 12:00–12:45 CEST     Organizers:  Access Now and Global Partners Digital (GPD)     Background and focus  300 words  This session brings together top experts from civil society, industry and government to explore how  cybersecurity and AI governance intersect. Looking beyond the hype, we propose a technically  grounded conversation on the cybersecurity implications of large language models and agentic AI.  Beyond just identifying risks, speakers will share concrete examples, challenge assumptions, and  discuss rights-respecting recommendations that strengthen security and public trust in advanced AI.     In particular, our discussion will focus on two topics: the impact of cutting edge AI tools on privacy and  encryption, as well as the threats and opportunities related to the use of AI tools for vulnerability  discovery in cybersecurity.    Regarding the impact of AI tools on privacy and encryption, questions to be asked include:  -​ What is the current state of the art regarding privacy and AI tools such as ChatGPT, Claude etc?  What interests or rights are being prioritized and what risks are created for at-risk communities?  -​ How do developments in agentic AI threaten privacy, and even encrypted communications, and  what can be done to mitigate these risks?  -​ How does the integration of LLMs across digital services, such as search engines, platforms,  and messaging tools, create threats to the digital security of at-risk users and how could things  be done differently?    On the use of AI tools for vulnerability discovering, questions include:  -​ What lessons can we learn from the recent furore around cutting edge AI models being used to  discover security vulnerabilities? What can we put down to hype and what do we need to take  seriously?  -​ Access to these advanced models has been a key issue, with only a limited number of  stakeholders being given access to Anthropic’s Mythos model. How can we avoid a situation in  which robust security becomes dependent on privileged access to cutting edge AI models?     Speakers and Format  200 words  This session will take the format of a lively panel discussion, with speakers providing short interventions  to explain key challenges at the intersection of AI and cybersecurity as well as constructive solutions.  Moderator: Daniel Leufer, Senior Policy Analyst at Access Now  Speakers:   1.​ Rumman Chowdhury, CEO and co-founder, HumanIntelligence  2.​ Udbhav Tiwari, Vice President, Strategy and Global Affairs at Signal  3.​ Maria Paz Canales, Head of Policy and Advocacy at Global Partners Digital  4.​ Government speaker TBC    Focal Point/Contact:   Laura O’Brien: laura@accessnow.org   +1-917-246-9824"
p-20_concept_note_global_dialogue_ai_governance_ipu_cpa_undp.pdf,Inter-Parliamentary Union (IPU) · Commonwealth Parliamentary Association (CPA) ·,Parliamentary Oversight for Increased Transparency and Accountability of AI,"CONCEPT NOTE    First Session of the Global Dialogue on AI Governance  6–7 July 2026 I Palexpo, Geneva    Parliamentary Oversight for Increased Transparency and Accountability of AI      Date & Time:  Mon 6 July 2026, 14:15–15:00, Room E  Organizers:  Inter-Parliamentary Union (IPU) · Commonwealth Parliamentary Association (CPA) ·  United Nations Development Programme (UNDP)    Background and focus  The first Global Dialogue on AI Governance, mandated by General Assembly resolution 79/325, is  organised around four thematic clusters. The cluster on human rights, transparency,  accountability and human oversight raises a foundational question of how AI systems are governed  in democratic societies. Transparency, accountability and human oversight are core constitutional  functions of parliament, given effect through legislation that sets the rules, scrutiny of executive  action, public hearings and committee inquiries, budget oversight, and the protection of rights in  domestic law.    Parliaments have established a clear position on AI governance. The IPU resolution ""The impact of  artificial intelligence on democracy, human rights and the rule of law"" (149th IPU Assembly,  October 2024), the Kuala Lumpur Declaration on Parliaments and Responsible AI (November 2025,  adopted by parliamentary representatives from 65 countries), and the IPU motion on “Advancing  parliamentary action on artificial intelligence” (152nd IPU Assembly, Istanbul, April 2026) together  provide the basis for a substantive parliamentary mandate on AI governance and policy.    Parliamentary engagement in this area is emerging. While good practice is taking shape in different  regions, many parliaments lack the technical advisory infrastructure they need to legislate and  oversee AI effectively, and the gap is most acute for parliaments in the Global South. Parliaments  themselves have identified that they require expertise on the issues and representation in  international AI governance discussions. International discussion of AI capacity-building has  tended to focus on governments, with less attention to the key role of the legislative branch.    This workshop convenes parliamentarians from different regions to set out the parliamentary  mandate on transparency, accountability and oversight of AI; share concrete examples of the  impact parliaments are achieving; identify the support parliaments need; and consider how the   Global Dialogue and International Scientific Panel can help strengthen parliaments in their key  roles of legislating on AI, overseeing its deployment and representing the public interest.  Speakers and Format  The session is a workshop combining short case-study presentations from parliamentarians with  facilitated  peer  exchange,  designed  to  identify  practical  experience  and  concrete  recommendations for parliamentary action on transparency, accountability and oversight of AI.  Following a brief framing of the parliamentary mandate, speakers will present examples of action  from their parliaments:  • Senator Rojo Edwards (Chile) chairs the Senate Committee on Future Challenges, Science,  Technology and Innovation, and is a specialist in lawmaking and oversight of emerging  technologies.  • Hon. John Kiarie Waweru, MP (Kenya) chairs the National Assembly’s Committee on  Communication, Information and Innovation, which handles ICT, data-protection, and broader  digital-economy matters.  • Hon. Dina Al-Bashir, MP (Jordan) is a lawyer and member of the House of Representatives’ Legal  Committee, and has been active on AI governance, rule of law and human rights issues.   A facilitated discussion then considers what support parliaments need, and how Member States,  UN entities, civil society, academic and technical can help meet those needs.    Focal Point/Contact:  IPU: Andy Richardson: ar@ipu.org and Alex Read ai-policy@ipu.org   UNDP: Osama Aljaber osama.aljaber@undp.org   CPA: James Pinnell james.pinnell@cpahq.org"
p-22_ai_dialogue_concept_note.pdf,"Co-organised, co-equal collaboration: Russian Academy of National Economy and","Building Trust and Governance in the Era of Generative AI: Intellectual Property,","CONCEPT NOTE    First Session of the Global Dialogue on AI Governance  6–7 July 2026 I Palexpo, Geneva    Building Trust and Governance in the Era of Generative AI: Intellectual Property,  Quality, Reliability and Accountability      Date & Time: Tuesday 7 July 2026, 12:45–13:30 CEST (45 minutes)    Organizers: Co-organised, co-equal collaboration: Russian Academy of National Economy and  Public Administration (RANEPA) and Ivannikov Institute for System Programming of the Russian  Academy of Sciences (ISP RAS), Russian Federation; with S.M for Intellectual Property (Egypt), an  intellectual-property and innovation advisory firm, and iPioneer, an AI–intellectual-property  governance and legal-technology platform (MENA region and the Global South).    Background and focus  As generative and multimodal AI systems move into public services, media, education, the creative  industries and the wider economy, two governance questions are converging. The first is whether  we can trust what these systems produce — how reliability, quality and robustness are measured  rather than merely asserted, and how such assessments can travel across borders. The second is  who is accountable for, and who holds rights over, AI outputs — how provenance, attribution and  intellectual-property frameworks keep pace with content that machines now generate at scale.  Both questions expose the same underlying gap: a shortage of shared, interoperable and  independently verifiable approaches. And both fall hardest on developing countries and emerging  regions that must assess and govern systems they did not build.  This session brings together two complementary communities of practice. One works on the  evaluation, verification and trust assessment of large language and multimodal models, combining  public-administration and systems-engineering expertise. The other works on intellectual property  and the broader legal, regulatory and governance dimension of AI — including AI governance, legal  capacity-building and the innovation ecosystems of startups and SMEs — with particular attention  to the MENA region and other developing economies. By placing reliability evaluation and  IP/provenance governance in the same conversation, the session moves from the abstract  principle of “trustworthy AI” toward concrete, comparable practices for measuring quality and for  establishing accountability and rights over AI-generated content.  The focus is deliberately practical and cross-regional. Speakers will compare how trust and rights  are handled in different jurisdictions, identify where frameworks diverge and where they can be   made interoperable without imposing a single rigid standard, and surface capacity-building needs  and partnership opportunities. The aim is to produce actionable input — captured in a short key- messages summary for the Joint Secretariat — that supports the constructive, equitable and  accountable development of AI worldwide.    Speakers and Format  Format. A 45-minute moderated panel designed for interaction and cross-regional exchange. A  single moderator — provided by the RANEPA side or, if preferred, a mutually agreed neutral  moderator — steers one integrated conversation so that technical-evaluation and  legal/intellectual-property perspectives respond directly to one another rather than running in  parallel. After a short framing, each panellist gives a brief opening position; the moderator then  threads shared questions across both themes, followed by an open audience Q&A and a closing  round of key messages. Delivered in English; no interpretation required.  Moderator. Dr. Pavel Golosov, Director of the Institute for Social Sciences, RANEPA.  Speakers. The panel brings together complementary expertise for a balanced, multidisciplinary  discussion. From the RANEPA side, the proposed list of speakers cover:   -  Ms. Oksana Sotnikova, Director of the Department of Strategic Development and  Innovation, Ministry of Economic Development of the Russian Federation — AI policy and  the governance of AI research and intellectual property;   -  Dr. Arutyun Avetisian, ISP RAS Evaluation, — verification & trust assessment of AI systems;  -  Mr. Dmitry Ontoev, Department of Information Technology of the City of Moscow — AI in  smart cities and the digitalisation of urban governance;   -  Mr. Alexey Shpilman, Director for AI Technology Development, T-Technologies — AI in  cybersecurity.   From the intellectual-property side:  -  Ms. Shrouk Abdelaziz, Founder & CEO of S.M for Intellectual Property and Founder of  iPioneer — AI governance and intellectual property from a regional and practical perspective  (MENA and the Global South);  -  Further speakers — covering international intellectual-property law and governance and,  where feasible, AI governance and public policy from an international perspective — are  being finalised.     Focal Point/Contact:  Ms. Shrouk Abdelaziz (S.M for Intellectual Property / iPioneer) — shrouk@smip-law.com — +20  01093652198  Mr. Semen Dzizel (RANEPA) — dzizel-sv@ranepa.ru — +7 961 442 80 10"
p-23_ai_dialogue_concept_note_template.pdf,"Globethics, Gendering AI Conference (Core23lab)",Gendering AI: Pathways for Gender-Responsive and Inclusive Governance,"CONCEPT NOTE    First Session of the Global Dialogue on AI Governance  6–7 July 2026 I Palexpo, Geneva    Gendering AI: Pathways for Gender-Responsive and Inclusive Governance      Date & Time: Tuesday 7 July, 12:00–12:45 (CEST)    Organizers:  Globethics, Gendering AI Conference (Core23lab)    Partner organizations: Women in AI, Women at the Table  Background and focus  This participatory session addresses the intersection of gender justice and algorithmic governance. AI  systems that ignore gender dimensions risk entrenching inequality at scale and undermining the multilateral  cooperation needed to govern them effectively. Moving beyond rhetoric, it convenes multistakeholder  voices, including members of the UNESCO Women for Ethical AI network and Gendering AI platform to  define concrete, rights-based mechanisms for addressing algorithmic bias and fostering inclusive AI  development. The session examines the role of diverse language data in reducing marginalization and the  value of community-centered digital ecosystems. The session strengthens communities of practice and  embeds gender-responsive safeguards into the foundational architecture of global AI governance.  Format  Participatory workshop    Speakers    Moderator: Deborah Arthur, Founder of Divas in AI and Emerging Leaders in AI Governance Fellow at  Globethics  Panelists:   ●  Dafna Feinholz, Chief of Section Bioethics and Ethics of Science and Technology at UNESCO   ●  Alessandra Sala, Director of AI and Data Science at Shutterstock and President of Women in AI   ●  Paola Galvez Callirgos, AI Ethics Manager at Globethics  ● Rebecca Ryakitimbo, Connectivity Technical Projects Coordinator at LocNET and Convener at the  Gendering AI Conference  ● Caitlin Kraft Buchman, CEO and Founder of Women at the Table    Focal Point/Contact: Paola Galvez Callirgos, galvez@globethics.net, +330661650208"
p-24_ai_dialogue_concept_note.pdf,Tecnológico de Monterrey,CISG Smart Contracts: AI Governance and Trade,"CONCEPT NOTE    First Session of the Global Dialogue on AI Governance  6–7 July 2026 I Palexpo, Geneva    CISG Smart Contracts: AI Governance and Trade      Date & Time:  Tuesday 7 July 2026, 12:45–13:30 CEST, Room G    Organizers:  Tecnológico de Monterrey    Background and focus  Artificial intelligence is transforming international trade by supporting the drafting, analysis, and  execution of commercial agreements. While these technologies improve efficiency and  automation, they also raise governance questions regarding legal compliance, accountability,  transparency, and the role of human oversight. In legally sensitive domains such as international  commercial contracting, technological innovation alone is insufficient. Effective AI governance  therefore requires appropriate legal frameworks and meaningful human oversight throughout the  AI-assisted decision-making process.   This session presents research on the development and validation of an artificial intelligence (AI)  system trained on the United Nations Convention on Contracts for the International Sale of Goods  (CISG) to assist in drafting legally compliant international sales contracts and translating them into  executable blockchain smart contracts. The study demonstrates the feasibility of using AI to  support legally compliant contract drafting and smart contract generation while revealing both the  opportunities and limitations of AI-assisted legal contracting. Although the AI system automated  substantial aspects of contract drafting and smart contract generation, it could not independently  perform complex legal reasoning, regulatory interpretation, contractual negotiations, dispute  resolution, financial verification, or legal enforcement, demonstrating that human expertise and  institutional oversight remain indispensable.   Building on these findings, the session examines their implications for AI governance in  international trade by addressing a central question: Can AI independently support the complete  lifecycle of international legal contracting? Drawing on this case study, the session argues that  effective AI-assisted legal contracting continues to depend on legal frameworks, human expertise,  financial institutions, arbitration mechanisms, and judicial enforcement working alongside AI  systems. The session concludes by presenting a preliminary discussion framework that organizes   these legal, institutional, and human oversight mechanisms to support future international  discussions on responsible AI governance for AI-assisted legal contracting.    Speakers and Format  The session will be presented by Hatem Mabrouk, Professor of International Business at  Tecnológico de Monterrey. His research focuses on international trade law, blockchain  technologies, artificial intelligence, and AI governance, with particular emphasis on the application  of emerging technologies to international business law. The presentation is based on recent  research examining whether an AI system trained on the United Nations Convention on Contracts  for the International Sale of Goods (CISG) can draft legally compliant international sales contracts  and translate them into blockchain smart contracts while identifying the practical and legal  limitations of AI-assisted legal contracting.   The session will be delivered as an expert presentation followed by a moderated discussion with  participants. It will present the research methodology, principal findings, and governance  implications while encouraging dialogue among policymakers, legal practitioners, researchers,  industry representatives, and technology experts. Participants will be invited to exchange  perspectives on the opportunities and limitations of AI-assisted legal contracting and on the legal,  institutional, and human oversight mechanisms that remain essential for responsible AI  governance.    Focal Point/Contact:    Hatem Mabrouk  Professor of International Business   School of Business  Tecnológico de Monterrey, Mexico  Email: hatem.mabrouk@tec.mx   Phone: +52 81 1166 0781"
p-2_ai_dialogue_concept_note_side_event_p-2_1.pdf,"Global Center on AI Governance, BRISD, EuroMedAI",From AI Governance Evidence to Local Readiness: Prototyping Public-Interest,"CONCEPT NOTE    First Session of the Global Dialogue on AI Governance  6–7 July 2026 I Palexpo, Geneva    From AI Governance Evidence to Local Readiness: Prototyping Public-Interest  AI through Intercultural Dialogue      Date & Time:  Mon 6 Jul, 14:15–15:00 CEST    Organizers:  Global Center on AI Governance, BRISD, EuroMedAI    Background and focus  300 words  The goal of ensuring societies benefit from AI while preventing its potential harms has become a  recurring commitment across global fora, international agreements, and national policy initiatives.  Yet these commitments do not guarantee that AI will improve people’s lives, especially at the local  level where public services, civic participation, and social inclusion are directly experienced.  Translating principles into action raises critical questions: What are the most pressing AI  governance challenges? Where are countries and regions making progress? How can global  evidence inform local AI readiness? And how can intercultural dialogue help build governance  frameworks that reflect regional legal traditions, civic cultures, linguistic diversity, and community  needs?   This session brings together three organizations tracing a path from AI governance evidence to local  readiness, through intercultural exchange and prototyping.  The Global Index on Responsible AI (GIRAI), developed by GCG, compiles first-hand data from 130+  countries examining national commitments, institutional capacity, and policy implementation.  Built through a research network rooted in the Global Majority, GIRAI reflects a core premise: global  findings must be grounded in local evidence. GCG will share initial insights and reflect on the  challenges of capturing diverse local perspectives — voices too often absent from policy debates.  EuroMedAI contributes a Mediterranean perspective on translating global AI governance evidence  into local readiness. Building on its AI maturity assessment of the South Mediterranean, EuroMedAI  works with regional stakeholders to develop an AI governance readiness framework for local  governments in the South Mediterranean. The session will be an opportunity to present an initial  roadmap of the framework, invite feedback from participants, and explore how intercultural   dialogue can help adapt global AI principles to regional legal traditions, civic cultures, and  community needs.  BRISD focuses on youth and professionals from the Global South directly affected by AI decisions  but rarely represented in policy spaces. Through prototyping, participants analyze governance  challenges from their own countries using accessible AI tools and assess what those tools capture  — and what they miss.    Speakers  ● Nicolás Grossman - Global Center on Ai Governance: Nicolás Grossman is the Project  Director of the Global Index on Responsible AI at the Global Center on AI Governance  (GCG). He is a sociologist and journalist with extensive experience leading global research  initiatives focused on data for the public good and responsible AI.  ● Mohamed ALOUANE — EuroMedAI: Mohamed is a Development Program Specialist and  civil society expert with over a decade of experience driving impact across the  Mediterranean region. His work centers on advancing theories of change within key areas  such as democratic governance, inclusive economic growth, AI governance, and digital  inclusion.  ● BRISD —Imran khan — BRISD: Imran Khan is a computer engineer and AI practitioner,  implementing artificial intelligence systems across industry. He serves as Director of AI  Safety and Technical Governance at BRISD, where he leads work on responsible AI  development, algorithmic accountability, and governance frameworks for emerging  technologies. Imran is also a certified AWS PartyRock Educator, recognised by Amazon for  his commitment to democratising AI literacy and empowering the next generation of  practitioners and policymakers.   Format  The session runs for 45 minutes and follows a structured three-part format.  ● Welcome and agenda (6 min) — Brief welcome and session framing by the co-organizing  partners.  ● Presentations (33 min) — Each organization delivers an 11-minute presentation. GCG  opens with evidence and initial insights from GIRAI; EuroMedAI follows with the  intercultural and local governance perspective; BRISD closes with a participatory  prototyping demonstration, drawing on pre-session work with a small group of participants  who will have engaged with the AI policy tool in advance.  ● Closing reflection (5 min) — Moderator-led synthesis and key takeaways.    Focal Point/Contact: GCG — Sally Kuria, sally@globalcenter.ai, +254 725 203307  BRISD — Imran Khan, imrankkofficial@gmail.com, +92 333 9858607  EuroMedAI — Mohamed Alouane, contact@euromedai.org, +212 661 50 40 31"
